ID	HC_1	HC_10	HC_11	HC_12	HC_13	HC_2	HC_3	HC_4	HC_5	HC_6	HC_7	HC_8	HC_9	PTB_1	PTB_10	PTB_11	PTB_12	PTB_13	PTB_2	PTB_3	PTB_4	PTB_5	PTB_6	PTB_7	PTB_8	PTB_9	PTB_DM_1	PTB_DM_10	PTB_DM_11	PTB_DM_12	PTB_DM_13	PTB_DM_2	PTB_DM_3	PTB_DM_4	PTB_DM_5	PTB_DM_6	PTB_DM_7	PTB_DM_8	PTB_DM_9
SM 29:2; SM(d14:1/15:1)	4463.427297	5678.86665	3722.532116	4138.134	2368.021602	14483.70792	34765.85352	1924.205449	13395.21909	2105.261154	6221.240526	2109.908478	3140.989877	2750.275186	10484.13681	9292.876267	16487.78438	3115.280226	1746.416314	2954.629364	2050.55632	3941.234871	3745.663837	13985.43778	10805.53824	12204.36888	1595.064221	9733.69388	14546.78903	13632.07911	1883.631727	10896.75826	2067.822157	7635.573882	1386.703596	10934.462	10332.45912	15024.02261	2208.403546
SM 30:5; SM(d14:3/16:2)	65046.72596	60040.69738	37384.96992	59177.30296	93464.23635	35423.44148	48406.17613	38830.72	25931.67309	48235.95465	119271.3312	40515.36937	69656.405	37992.5338	28562.37508	16113.9776	54829.91612	74722.50368	21350.34436	35494.43631	21678.48523	31000.10519	22022.85778	56842.08585	21692.628	32481.21143	20810.132	18141.33888	16893.304	10405.96114	13435.93173	28948.7822	21223.2888	17316.69862	33861.4495	88608.89944	32675.4	25297.42306	40102.31525
SM 30:5; SM(d14:3/16:2)	9460.15125	12097.84105	10546.66789	7823.223474	47166.82313	10139.40701	15515.33992	8079.188684	3483.009	7128.5676	13823.43235	26445.996	9666.849684	10887.05275	16727.7964	4524.799217	16986.36029	8240.46913	2855.884571	7074.814556	8881.070868	8266.353446	7358.426386	13371.10155	5450.107	9584.97644	6379.929292	12381.6709	11991.95675	8165.348928	2658.91413	8101.504429	9476.225257	8213.729611	4183.047	9688.862526	5863.8396	5829.136704	5499.9505
SM 30:2; SM(d14:0/16:2)	7668.66875	3334.2125	3096.191143	27047.02355	13099.575	5820.2805	9343.128351	4626.31037	6793.789012	5526.442966	6673.32	6512.70164	7173.201559	6214.716345	5134.227968	4494.840206	7393.24291	8724.496351	3034.868333	5282.232395	4684.463568	4558.099077	5848.874433	7352.990247	3206.874955	4002.659506	2443.478917	7088.513261	6374.695427	4286.734471	2053.340217	6153.988842	2893.712033	2579.481364	4022.846	2773.818261	4936.7424	2408.247818	1981.45716
TG 36:6; TG(12:2/12:2/12:2)	8760.978421	12287.239	7588.23135	14351.5577	14826.14517	8623.648222	18437.76	18743.13	15872.43457	18612.21355	15351.67159	20393.07508	12843.41203	17896.39559	5665.0698	13027.76223	13667.36591	15661.78137	16206.70281	13900.85992	19539.95565	14567.92763	9061.033846	2957.211818	2303.014501	3034.125427	18020.95962	19557.69185	17029.505	10067.02038	19530.01168	12247.84031	19096.54233	16748.7641	17172.51852	3698.879751	1915.605012	2538.038264	2106.120496
TG 36:6; TG(12:2/12:2/12:2)	13819.34884	7561.648813	10579.982	15392.7395	9454.005	10441.63657	14315.28923	20464.75058	9519.585734	10701.54707	6243.543357	9083.730966	10647.24143	7148.128469	8003.769268	8392.381553	11439.26364	12147.07164	8284.1025	9053.142207	9517.568	8155.509885	10357.40087	2961.256704	3092.623061	625.4964	7128.115704	13999.42283	8312.926187	8390.242462	7454.410833	7647.506757	12413.47978	9243.915512	13660.93492	2892.522273	2989.372976	2346.48004	3238.863516
SM 31:5; SM(d15:3/16:2)	3141.591871	3971.396345	3297.063955	2035.489533	2111.928	5613.432741	15757.29453	2921.051808	8660.827966	2907.974963	3790.134	3100.342335	2462.164105	3005.21725	5203.4196	9021.713	12720.76892	2797.326654	2199.2463	3649.352667	3893.124316	3051.463536	6743.929583	16363.68	9695.856682	8429.423625	3104.552769	6837.0765	14065.21645	7531.44916	2160.796333	7460.834	4135.668294	2733.745194	1407.765988	7138.892364	8735.827962	11534.00325	3245.37442
SM 31:5; SM(d15:3/16:2)	9939.30775	8255.039133	6203.338435	8410.1505	6944.795739	6309.0184	22020.17996	10706.90891	24615.37549	10552.61017	4581.001519	7521.576957	8668.579429	10210.48155	13546.35803	14225.65813	32843.61405	6930.7308	10356.23878	8938.135843	9326.565769	11176.55915	3368.582308	53763.72004	16180.04079	9674.212375	11217.69772	21815.34432	27394.8489	3830.284167	7442.910091	6229.096	12574.48773	10077.49677	4923.356667	11826.01438	12831.05585	13574.31075	2217.391427
TG 36:3; TG(12:1/12:1/12:1)	4408.65389	9485.272576	18997.81359	30729.16114	4320.360107	55381.80919	103209.0462	12565.92372	114958.4625	870.26	34310.14329	7386.520923	3620.3635	5654.309351	61881.82176	98365.628	101839.9223	4263.010081	9453.344174	8808.88834	7918.685185	2633.75325	2398.06772	297716.6099	134801.3044	76710.4875	13137.33184	99200.35215	176621.7812	39901.05878	1550.106769	5129.043206	3506.522839	5575.810052	3253.124378	62714.13615	41796.62571	71817.02308	10249.83243
SM 31:3; SM(d14:3/17:0)	2529.9375	3050.33324	2939.704062	1606.480875	2648.283947	13749.46385	17158.824	2004.328232	15604.89705	3066.222709	3069.521699	1874.810291	3221.30466	5150.632347	8545.761775	8001.329556	19690.46786	1330.722625	2999.801549	4083.801933	2003.951951	3457.604321	3908.665872	16365.85067	10772.55887	11598.01085	2261.550651	10903.967	14197.25	15039.60432	2226.653297	4816.066457	2126.635463	4944.811266	1676.489916	15945.98627	9789.617297	11945.33175	2204.593716
SM 32:2; SM(d14:0/18:2)	14726.10356	7302.876031	2956.61	4829.066406	19886.65229	18547.30768	4993.294123	2218.879368	11775.9185	14194.24008	7859.7205	25305.46989	4935.654378	4746.133714	15988.11565	9439.458367	7245.566906	17342.52514	1272.451547	7871.675824	1774.205179	11944.42686	12874.44945	14026.81114	1694.9295	13893.09936	1600.76879	15876.78195	7886.2921	16340.4448	22446.4798	10399.34914	9036.378	7241.284875	8357.75916	21212.73032	19285.21818	12591.27106	712.8809204
SM 32:2; SM(d14:0/18:2)	8798.390688	5040.871875	3681.641554	5203.737888	9811.298296	9789.441847	4566.927859	1311.068448	7364.599217	9738.059062	4162.982589	9449.940376	1693.352571	5288.54926	460.548	19570.90439	4574.373853	7500.112556	820.4806638	3591.742267	1219.372009	8483.413269	34365.79375	4480.787368	13748.15538	10120.35275	1031.809801	6381.4488	2136.225	9746.18775	8121.307159	5073.291348	5930.055417	4171.606111	7934.533036	6930.5265	7858.897565	10252.79452	347.9006979
PC(14:1(9Z)/14:1(9Z))	24658.8428	15171.92226	16152.02425	26252.84235	13892.95613	23571.21813	26182.58492	32251.42468	16921.625	24734.138	18451.16574	26553.80142	15016.73026	27514.28789	11194.2627	12766.84909	25716.71825	19356.77051	25343.9172	21618.7733	26008.62529	23896.18849	17919.23824	4326.135166	3085.484092	5505.625284	18367.04667	20872.99441	15915.26744	13192.57748	18988.89929	16766.98482	31380.71719	25125.23685	22407.38061	5682.925781	5051.156973	4567.635104	4057.253017
SM 32:1; SM(d14:0/18:1)	44158.73036	66176.5754	12831.14032	23448.68475	39253.76114	46451.3613	25440.60071	1006.722733	34202.28371	31136.85705	42105.03119	32494.217	14294.9025	49381.17759	94864.4229	40483.43386	36438.08287	29825.89711	1404.1175	28576.29828	9780.048336	43555.81685	62040.34167	28784.83471	67980.10323	51025.72039	6879.97125	57981.30251	45394.48094	64215.80251	38094.66441	67811.60855	40142.53082	11624.21933	38988.87948	73891.24297	45993.59216	44894.08644	7549.851289
TG 39:9; TG(12:3/12:3/15:3)	30163.1736	34890.09674	70895.81353	96165.05716	36053.11465	30669.30783	34098.519	22646.52774	89242.43681	41193.89348	43788.38705	117132.75	33387.3228	41074.37727	33872.92274	152406.54	27721.19495	41830.76343	29641.364	48196.036	55338.52345	37493.473	50497.5193	51307.70715	41452.76571	48602.73221	55109.66359	90115.09237	82727.26539	54061.80785	54197.32883	59502.08237	47148.34208	30073.08	49888.19543	34016.9928	87503.85874	40792.72246	86049.05229
PC(15:0/14:1(9Z))	22026.20469	18397.51382	20254.08	27834.93259	21272.35811	18060.37671	20498.492	24572.925	17281.8072	23473.45393	17341.2149	23343.81891	18391.81293	21865.49061	8423.859091	13616.064	26007.42569	18004.58309	17668.72152	18041.30427	18477.70306	20977.81438	19883.97524	332.1034546	330.8857403	1048.760332	21954.3422	26368.23463	15418.54847	12672.68181	18758.09863	16060.67314	23563.44859	19340.05857	21592.96143	691.074321	752.1332932	468.1751275	374.620616
SM 34:2; SM(d14:0/20:2)	44859.43821	67270.64923	47520.25365	10604.909	51268.79861	112333.2494	62131.82974	2893.523298	15335.82104	30212.91765	71654.49256	68031.79698	44495.99393	97905.25681	52896.09538	27411.97691	55050.56129	43957.75519	2696.287603	56882.08678	3416.071188	101049.3781	69929.5	30726.57606	42632.85128	94145.21341	2058.822213	25411.23423	25881.05164	81813.07276	52628.255	116469.676	52857.53711	58206.10521	20774.17026	43202.86117	106615.2248	59726.99911	3105.196196
SM 34:2; SM(d14:0/20:2)	7816.048031	11525.2735	6611.22	4987.7085	9605.134	9909.059692	6196.874667	2538.126637	4182.185826	6885.09276	8010.695478	7742.280125	7930.986375	11728.76513	8339.3125	6025.71287	5201.574818	11156.43965	2558.928035	8244.4405	1872.824879	9426.536545	9181.762633	6082.218375	8258.250533	8395.586194	4462.065249	5821.704	6930.207083	10616.66054	8321.259625	9176.18688	4342.650773	4873.773833	8079.915077	9754.752	8493.100588	6846.917273	1401.085252
Plasmenyl-PC 31:1; PC(P-14:0/17:1)	10456.84586	7660.575659	8062.254385	11575.57642	7256.874655	10989.95167	12317.841	11824.22435	10341.8665	12061.77281	8334.470833	8719.778039	10359.7572	11556.33525	6075.827078	7664.470057	11450.6355	8434.734375	13136.65143	9102.197	11275.24629	9826.699125	8353.226316	3509.293906	2852.924137	3973.818043	12237.31768	12395.15586	8065.256952	6567.357823	8936.706414	6168.4548	12760.26748	10545.14766	9540.884067	4088.934678	3844.556294	3410.213104	2300.18182
SM 34:1; SM(d14:0/20:1)	5966.680696	8532.306462	6280.728783	6506.601103	8600.459318	9921.9435	2082.617808	11463.03813	5819.331	8404.364074	8306.222045	7809.886935	2714.979345	7007.379261	7060.942917	5799.17052	2287.279598	4527.04	11076.4338	9014.99425	10793.88975	8722.545	6845.218435	6930.732375	6796.85375	7850.14775	11768.28926	6265.756667	3893.3882	7838.269043	6547.048	33587.61103	19571.322	37456.6984	7529.096108	5533.79087	7749.28732	8758.270857	10294.516
SM 34:1; SM(d14:0/20:1)	4493.592743	12671.42885	3244.353495	2739.482512	12390.10296	30335.53758	5845.497559	31404.195	5146.542349	16624.56189	43171.23706	11483.382	6373.664088	55430.39603	10669.27752	4533.240413	5048.513078	7487.07325	128133.755	9172.895361	31995.66618	11739.01315	6091.06635	6053.376835	4680.155495	14864.7135	108687.9858	5861.677684	3557.1936	24020.184	12778.81057	173231.1784	89389.56036	1509905.887	4954.797977	7584.530417	18341.22754	16020.17617	35494.15036
PC(14:1(9Z)/16:0)	36061.25241	26962.92667	31278.48921	45267.16875	32740.77978	35461.42556	32255.74653	41306.20748	28080.63879	40846.87275	28716.28286	36769.23281	30729.26171	31630.93076	14904.40171	24294.31763	37943.83341	33196.92084	32749.52407	33962.10943	30962.565	34234.66929	28011.36864	144.3057567	331.6585409	832.0970333	36126.58467	43155.65679	32406.91074	23517.45244	39071.853	24502.20786	49284.84111	32800.14	36274.9861	483.4844238	1056.859854	451.1759207	540.7360077
PE(14:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))	1750.99	2272.220625	1786.775455	2563.491273	2829.371	1856.369565	2115.110469	3055.3254	1636.093136	2209.51	1640.925	3619.506857	2122.458471	2137.697737	1149.9332	1474.248	2285.832	2121.982941	1454.957	1503.085778	1746.215625	1354.8722	2420.327619	815.4328	679.8913636	239.779892	1752.568056	3910.831857	2084.26	1280.625	2120.354667	1279.8528	2807.150294	2023.835	2467.419474	550.0509333	838.05925	489.07725	407.5171059
2,2',3,4,4',5',6-Heptabromodiphenyl ether	14921.808	10673.40238	7318.042875	18142.06255	12471.69052	21777.63318	4865.710652	14193.93348	11233.42039	21219.94387	18747.12591	43524.60974	16678.41341	19354.3833	9023.506414	17245.894	6747.157389	8292.411571	8959.737818	13095.25891	13702.43026	16930.35832	40285.54196	5247.8244	9150.051167	34477.61374	7965.534667	4287.930087	18749.66217	10570.57562	17676.001	20633.33313	21113.82291	11327.10708	19334.30559	5014.961609	14536.65624	10913.03113	44295.5873
2,2',3,4,4',5',6-Heptabromodiphenyl ether	6974.415568	6398.846222	3844.580043	6606.365188	5590.99984	11903.3226	9074.720772	9311.925261	6975.0042	7216.763547	3161.779636	5329.881655	6355.695059	2773.975158	2199.248842	5167.044252	8040.369873	4532.384813	3601.7316	3710.641765	5831.136033	6860.380645	11797.06193	2878.2496	1901.187429	4303.951034	1065.321905	5419.634364	3971.184545	4033.100395	9045.581872	10097.95613	8448.708121	7576.840207	7047.876865	2396.88336	6300.695553	474.8241667	3921.853833
PC(15:0/16:1(9Z))	43049.31656	34752.36806	38557.62594	60911.85015	37697.68406	38567.30865	42450.778	50473.14788	36095.48454	51304.78933	38223.9243	46030.75881	36572.91888	43489.61663	16219.098	29031.33655	44594.13129	41712.10316	37823.50045	40436.4293	41412.90684	43912.71258	35349.20574	706.3566723	860.3967827	1638.969555	51840.81095	53007.2748	34578.72857	27487.42543	46947.12234	30384.3329	55888.52855	40835.8401	45507.525	1589.83429	1493.096924	1123.91181	767.6468058
TG 41:4; TG(12:2/12:2/17:0)	31713.35313	150991.0099	85531.54522	14772.04071	78824.02629	52705.3025	25885.19231	4305.2772	18635.12476	51370.38143	64268.86815	56588.87045	84498.84907	117883.6609	60360.27858	27373.69886	26861.31591	55388.9	7437.681281	47189.57455	6007.268691	98074.18414	40640.46227	39216.81105	31958.35604	125600.3095	4390.52193	36643.06791	30346.485	112142.816	77939.56164	41339.34042	50516.08566	87954.28141	36182.19273	62269.73891	113124.3759	60962.8775	4724.317895
SM 36:4; SM(d14:2/22:2)	14507.67589	16911.15282	14988.92442	13882.29889	13308.63733	16219.133	4226.201108	16913.22217	12726.24009	15033.40095	19426.189	14581.45538	5356.262857	14118.10126	11424.575	9489.507261	3945.69315	8291.06215	17596.36688	18272.21329	16526.36791	18117.04107	13904.1	15956.33875	13964.91965	12471.56957	18355.60981	11231.8935	8718.955182	12954.05635	13501.57	43839.77812	31365.43826	54975.209	10856.64195	11593.64857	11076.3184	15736.5819	21739.27455
PC(18:3(6Z,9Z,12Z)/14:1(9Z))	18043.41282	14046.62307	14925.76944	22049.56385	15435.84576	21482.23754	19295.46557	24653.99233	17095.33714	20733.30457	17256.48879	20961.48026	8551.135895	19557.72133	9590.2149	8139.950762	18061.13368	16488.18586	16052.10026	18963.80857	19972.06611	18859.03049	18683.98915	2614.375674	2315.706848	2889.842263	25991.04413	20054.07922	13499.55951	6644.316273	18418.44315	13361.18788	22765.34778	8981.301474	20122.10902	3938.318723	3518.535838	3263.812849	2807.576242
PE(15:0/20:3(5Z,8Z,11Z))	13864.42814	11729.61026	4714.700012	3200.746111	8464.899861	20876.02598	17136.49657	9864.045714	8122.900667	6342.659113	5923.703429	6375.058857	6828.329381	10819.52487	12790.9803	3856.671	2780.43375	6558.1508	9430.946463	13638.2777	7073.058808	6557.265067	18320.72851	5776.343298	4024.890258	2262.4405	16158.30273	5246.168571	5600.9908	15911.81297	7829.239833	49156.35868	8105.672348	10474.55997	11385.78123	3875.186667	12025.7351	11880.68214	5519.506737
PC(18:1(9Z)/14:1(9Z))	14863.01891	60081.36593	88431.71484	106087.8157	18458.81856	33917.70624	12031.42442	85118.306	31842.9375	227079.683	60425.7723	52851.51167	11855.72779	20223.26367	27214.4	42684.80967	10008.36773	30353.8818	179077.752	16546.572	166266.2219	254563.337	238969.4473	26319.8432	41133.10712	34376.385	74424.12039	31828.44	28473.73739	47786.23638	151832.8841	116575.8308	91708.56651	104577.396	78494.48704	190941.6208	116513.172	40230.2297	152714.7353
PC(16:0/16:1(9Z))	34878.1882	38039.21329	28753.47062	47982.42033	33050.48508	34564.00675	32940.29063	42344.01872	29386.73675	39664.30156	30840.2583	36159.01563	30877.80417	40538.10224	20893.98811	23184.4069	38859.41212	34849.57455	32637.31481	33723.08439	32614.9648	37340.84949	30054.5445	3000.317921	3277.696645	9558.59458	38939.897	38665.97619	25900.57935	23629.61829	32570.71525	24943.72624	44862.685	35085.92249	39808.92929	3619.281321	3265.805016	3116.271667	5184.947312
PC(16:0/16:1(9Z))	7047.497095	23265.2295	14263.55	8414.480347	22681.8824	11747.55095	28963.07687	22694.54174	8955.4948	26291.783	31695.9305	16148.31415	33052.8681	29428.08232	52606.37205	6348.475983	27667.93968	79630.08877	22246.93268	14395.38	20444.072	17336.6126	9737.706223	4312.50688	5011.127028	17685.801	144339.7957	26342.81412	8101.000111	144580.0384	81236.69538	17668.88163	20839.47905	11424.31536	7522.623611	6745.601051	19871.77822	33706.5633	22004.47333
PC(16:0/16:1(9Z))	5647.047882	16586.57441	5998.898865	6090.202172	9696.13195	9420.571353	52199.31528	28619.5028	7963.616821	26217.70074	19658.44741	19468.88707	190670.4582	46789.46952	38336.88583	5172.722434	104668.5216	19311.924	105608.2338	6671.723973	26785.838	27271.96867	9100.931874	6089.767463	4446.592103	17729.82357	31583.05989	15044.30924	7533.399308	25862.04552	22824.0127	10261.7981	11785.36069	11279.85912	5419.809523	9362.931182	13089.59682	17402.17625	18200.11
PE(20:4(8Z,11Z,14Z,17Z)/16:0)	16813.0016	11402.14691	12467.55048	15798.52534	13598.72483	21193.21373	25712.65256	22085.20783	15874.99506	20355.80126	12100.75239	14879.97108	13911.98927	20602.98291	10082.60373	12975.99523	12878.74775	14440.22974	22195.28429	16505.00362	16361.67741	17850.24826	15969.80492	3941.546698	2949.915888	5552.021842	22682.1653	9901.131	13242.73689	12710.78403	17403.27988	12583.79393	27468.62849	17302.01369	17465.34578	5254.617334	6296.47416	7552.226203	5011.080895
Plasmenyl-PC 34:2; PC(P-14:0/20:2)	1140.502484	4307.177727	2069.41	1291.489166	3781.539679	4791.454556	2660.226289	2012.995818	901.153	5283.96688	3382.0796	997.8940669	4140.743478	3430.90095	1914.589793	3154.33316	4973.980952	2591.7	3825.053308	1260.184156	3756.562727	3283.523389	3923.681087	4305.936794	3928.21626	3881.907	2803.148857	2339.318704	841.517	1860.057037	4116.781722	5893.47	1941.27175	3437.894976	1499.333082	4795.08909	3934.865455	3051.6876	3646.966605
PC(18:2(9Z,12Z)/15:0)	1695.492917	3241.243077	646.8987333	1723.074041	3646.88616	3264.72587	3914.873057	9397.271875	854.3306667	3673.111667	2807.48736	4270.442	940.992	2924.935445	1700.843824	374.4	3056.29322	2515.965759	11396.32444	2545.671038	8635.24725	3067.288143	2178.635428	2082.355862	1771.747716	2416.8968	8622.961346	1736.019745	1716.929626	4284.34287	2976.225652	7395.08952	3207.621818	9027.7645	1836.01056	2001.9225	6424.45763	1665.222571	9058.1452
PC(15:0/18:1(11Z))	14075.12361	12381.62717	13152.74	19084.6572	13371.43791	21735.639	20973.90066	23245.77765	16962.89335	19800.77444	13234.923	15761.45829	13716.76044	17769.35458	8220.254706	11399.96825	21894.55516	13889.45194	15503.54025	15010.42621	15475.446	15891.82452	13193.08244	2289.440956	2474.855188	3037.228915	19752.7067	19471.47508	12647.34618	10030.95213	15281.67109	12406.41744	20176.74747	15621.58651	16552.34907	3098.95666	4685.5527	3671.300392	3235.187421
PC(20:5(5Z,8Z,11Z,14Z,17Z)/14:1(9Z))	5482.434375	4807.207826	4638.5244	5593.811667	4345.774364	7155.746706	5268.55275	7367.69113	4207.180833	5851.712348	4725.652273	4716.069474	4111.131429	3720.782286	1582.412684	3117.196895	5995.507636	3844.469333	4197.971778	3887.332476	5055.963059	4757.151389	5248.005778	529.6342461	510.726437	396.4778491	4626.5736	7553.285293	4240.185056	2477.356632	3763.4592	4197.001391	7221.909048	4479.44	6321.393	553.0320367	524.2200928	393.2329966	204.8705377
PC(14:1(9Z)/20:4(5Z,8Z,11Z,14Z))	7954.894435	86193.92268	91459.41514	22507.66425	33531.42975	23913.33725	6402.94262	45767.35891	21899.21413	49082.355	53586.09327	54395.58545	5633.310177	15994.47613	32609.82207	22887.42625	5940.768494	31453.61743	42811.37422	18950.24486	99593.69046	46532.6961	41125.2492	14453.75208	23617.18304	19669.21745	84233.77283	31829.73943	23466.45076	138002.4097	44551.07739	44571.79479	36878.127	111190.3763	16907.00745	50231.69107	56109.65757	27131.17368	47994.2681
